ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate      
2700,Alabama,06-05-2020,19387,676,11395.0,7316.0,395.3960537895266,239473.0,1949.0,3.486872646618868,4884.02946248204,10.053128385000257
2701,Alaska,06-05-2020,523,10,380.0,133.0,71.49252609203809,60990.0,,1.9120458891013383,8337.149457654692,
2702,Arizona,06-05-2020,24439,1015,5298.0,18126.0,335.7597224895541,263865.0,3265.0,4.153197757682393,3625.1581150908883,13.359793772249274
2703,Arkansas,06-05-2020,8651,152,5919.0,2580.0,286.6654030546715,147611.0,792.0,1.7570223095595885,4891.33820486685,9.155010981389433
2704,California,06-05-2020,125738,4529,,121209.0,318.2255779433113,2238463.0,,3.601934180597752,5665.2418670546585,
2705,Colorado,06-05-2020,27601,1524,4034.0,22043.0,479.28920513112604,203424.0,4460.0,5.521539074671208,3532.4418414040865,16.15883482482519
2706,Connecticut,06-05-2020,43460,4038,7284.0,32138.0,1218.9762002329687,287387.0,9669.0,9.291302346985734,8060.697497845194,22.248044178554988
2707,Delaware,06-05-2020,9773,388,5631.0,3754.0,1003.6312699997123,66729.0,,3.970121764043794,6852.687098722073,
2708,Florida,06-05-2020,61488,2660,,58828.0,286.28714468381844,1134940.0,11066.0,4.326047358834243,5284.2624900379415,17.997007546187874
2709,Georgia,06-05-2020,50621,2174,,48447.0,476.77294198413307,507788.0,8646.0,4.294660318840006,4782.591783335749,17.079868038956164
2710,Hawaii,06-05-2020,664,17,611.0,36.0,46.89689463454324,52336.0,83.0,2.560240963855421,3696.3793337250822,12.5
2711,Idaho,06-05-2020,3111,83,2362.0,666.0,174.08432261837146,53624.0,255.0,2.667952426872388,3000.674289967069,8.196721311475411
2712,Illinois,06-05-2020,125915,5795,,120120.0,993.6614477114219,1000919.0,,4.602311082873367,7898.777926234911,
2713,Indiana,06-05-2020,36578,2258,24317.0,10003.0,543.3275417808006,291638.0,6053.0,6.173109519383236,4331.974346051428,16.54819837060528
2714,Iowa,06-05-2020,21154,593,12585.0,7976.0,670.4764078134557,180663.0,,2.803252339982982,5726.117011666936,
2715,Kansas,06-05-2020,10306,232,612.0,9462.0,353.7552079865061,113653.0,917.0,2.2511158548418395,3901.158611807721,8.897729477973996
2716,Kentucky,06-05-2020,10977,466,3316.0,7195.0,245.69837586591495,242417.0,2345.0,4.2452400473717775,5426.0237935945615,21.362849594606907
2717,Louisiana,06-05-2020,41989,2912,31728.0,7349.0,903.2235026976888,420786.0,,6.935149682059588,9051.508842938621,
2718,Maine,06-05-2020,2482,98,1797.0,587.0,184.64349373461928,57532.0,293.0,3.94842868654311,4279.9796460677335,11.804995970991135
2719,Maryland,06-05-2020,56770,2702,4159.0,49909.0,939.0176125762528,347726.0,9346.0,4.759556103575832,5751.644149210676,16.462920556632024
2720,Massachusetts,06-05-2020,102557,7235,,95322.0,1487.9500233804758,634769.0,10303.0,7.05461353198709,9209.557108643989,10.046120693858052
2721,Michigan,06-05-2020,63777,5854,38099.0,19824.0,586.0202063572152,627547.0,,9.590773173857324,6283.728704636504,
2722,Minnesota,06-05-2020,26980,1159,21864.0,3957.0,478.40000907860656,322340.0,3289.0,4.295774647887323,5715.621161097036,12.190511489992588
2723,Mississippi,06-05-2020,16769,803,11203.0,4763.0,563.4462521869705,193113.0,2475.0,4.788598008229472,6488.687226345186,14.759377422625082
2724,Missouri,06-05-2020,14572,805,,13767.0,237.42844722577598,224542.0,,5.524293164973923,3658.5683775027587,
2725,Montana,06-05-2020,541,18,470.0,53.0,50.61855689394804,45888.0,68.0,3.3271719038817005,4293.501550368739,12.569316081330866
2726,Nebraska,06-05-2020,15406,187,7598.0,7621.0,796.419369646941,114822.0,905.0,1.213812800207711,5935.769496404068,5.874334674802026
2727,Nevada,06-05-2020,9309,436,522.0,8351.0,302.2249522426786,166107.0,,4.6836394886668815,5392.811273195253,
2728,New Hampshire,06-05-2020,4953,278,3187.0,1488.0,364.26858354459154,79765.0,472.0,5.612759943468605,5866.3201224377835,9.529578033515044
2729,New Jersey,06-05-2020,163336,12049,27433.0,123854.0,1838.9158529596868,918891.0,17880.0,7.3768183376597944,10345.320241967353,10.946760052897096
2730,New Mexico,06-05-2020,8672,387,3115.0,5170.0,413.5768820442678,217757.0,1416.0,4.462638376383763,10385.062396599818,16.328413284132846
2731,New York,06-05-2020,376208,30236,66992.0,278980.0,1933.877298865745,2359512.0,89995.0,8.037043337728065,12128.946468978096,23.921607196019224
2732,North Carolina,06-05-2020,33295,1015,18860.0,13420.0,317.45550474233426,482147.0,,3.0485057816488963,4597.093234569822,
2733,North Dakota,06-05-2020,2745,71,2242.0,432.0,360.2069122984743,76856.0,180.0,2.5865209471766852,10085.268652681803,6.557377049180328
2734,Ohio,06-05-2020,37758,2357,,35401.0,323.01888083770353,446195.0,6385.0,6.242385719582606,3817.1886629423993,16.910323640023307
2735,Oklahoma,06-05-2020,7007,345,5781.0,881.0,177.07989267548336,216471.0,1014.0,4.923647780790637,5470.623868610613,14.471243042671617
2736,Oregon,06-05-2020,4570,161,2214.0,2195.0,108.35194323401389,143246.0,819.0,3.5229759299781183,3396.276249562265,17.921225382932167
2737,Pennsylvania,06-05-2020,78815,5898,52069.0,20848.0,615.6465218021981,499206.0,,7.483347078601789,3899.4409384354262,
2738,Rhode Island,06-05-2020,15441,772,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889194
2739,South Carolina,06-05-2020,13453,539,7347.0,5567.0,261.2885470041645,231299.0,1814.0,4.006541291905152,4492.364501116202,13.483981268118635
2740,South Dakota,06-05-2020,5277,64,4179.0,1034.0,596.5010246886088,53363.0,467.0,1.2128103088876256,6032.041724551495,8.849725222664391
2741,Tennessee,06-05-2020,25664,408,16925.0,8331.0,375.7994744313149,482172.0,1893.0,1.5897755610972568,7060.473199247816,7.376091022443889
2742,Texas,06-05-2020,72548,1812,47865.0,22871.0,250.2010544187293,1061576.0,,2.4976567238242273,3661.1269028176803,
2743,Utah,06-05-2020,11252,120,6788.0,4344.0,350.9715348735074,232197.0,870.0,1.0664770707429791,7242.6713013707595,7.731958762886598
2744,Vermont,06-05-2020,1027,55,882.0,90.0,164.58623469323982,39117.0,,5.355404089581305,6268.8605087589685,
2745,Virginia,06-05-2020,48532,1454,6392.0,40686.0,568.5887407666715,363770.0,7597.0,2.995961427511745,4261.838090923352,15.653589384323745
2746,Washington,06-05-2020,22993,1149,,21844.0,301.9477752346619,383587.0,3615.0,4.997173052668203,5037.3261974922025,15.722176314530511
2747,West Virginia,06-05-2020,2119,84,1445.0,590.0,118.23806864057468,108518.0,,3.964134025483719,6055.195249050441,
2748,Wisconsin,06-05-2020,20249,633,13337.0,6279.0,347.77551793631324,323581.0,2791.0,3.126080300261741,5557.486783018923,13.783396710948686
2749,Wyoming,06-05-2020,933,17,755.0,161.0,161.20699634908485,27612.0,90.0,1.8220793140407288,4770.89773117999,9.646302250803856
2750,Alabama,06-06-2020,20043,689,11395.0,7959.0,408.7751125034034,245644.0,1993.0,3.4376091403482514,5009.8864309627315,9.943621214389065
2751,Alaska,06-06-2020,535,10,382.0,143.0,73.13288997942709,63901.0,48.0,1.8691588785046729,8735.074397337143,8.97196261682243
2752,Arizona,06-06-2020,25451,1043,5399.0,19009.0,349.6632717002187,271646.0,3320.0,4.09807080271895,3732.058823004109,13.044674079603947
2753,Arkansas,06-06-2020,9101,154,6266.0,2681.0,301.57690824188717,156757.0,838.0,1.6921217448632018,5194.406263627459,9.207779364904956
2754,California,06-06-2020,128593,4607,,123986.0,325.45119012919116,2308300.0,,3.5818434907032266,5841.989705312201,
2755,Colorado,06-06-2020,27834,1527,4055.0,22252.0,483.335231898111,208277.0,4472.0,5.486096141409787,3616.7138066409016,16.066681037579933
2756,Connecticut,06-06-2020,43818,4055,7284.0,32479.0,1229.0174675979802,295549.0,9669.0,9.254187776712769,8289.627174474314,22.066274133917567
2757,Delaware,06-06-2020,9845,390,5696.0,3759.0,1011.0252586869098,67635.0,,3.961401726764856,6945.728123035971,
2758,Florida,06-06-2020,62758,2688,,60070.0,292.20024437397666,1174185.0,11163.0,4.28311928359731,5466.986582431846,17.787373721278566
2759,Georgia,06-06-2020,51359,2178,,49181.0,483.7237811849448,522857.0,8662.0,4.240736774469909,4924.518878074275,16.865593177437255
2760,Hawaii,06-06-2020,673,17,614.0,42.0,47.53254531483072,53257.0,83.0,2.5260029717682015,3761.4275866745015,12.332838038632989
2761,Idaho,06-06-2020,3139,83,2408.0,648.0,175.6511374796104,55239.0,257.0,2.6441541892322395,3091.0459328563875,8.187320802803441
2762,Illinois,06-06-2020,126890,5864,,121026.0,1001.3556851852626,1022074.0,,4.6213255575695475,8065.723150603217,
2763,Indiana,06-06-2020,36997,2292,24729.0,9976.0,549.5513440664956,297530.0,6091.0,6.195096899748628,4419.493780579628,16.463497040300563
2764,Iowa,06-06-2020,21478,599,12715.0,8164.0,680.745593600142,184714.0,,2.788900270043765,5854.5135290183725,
2765,Kansas,06-06-2020,10361,233,612.0,9516.0,355.64309236834754,113653.0,917.0,2.2488176816909564,3901.158611807721,8.850497056268699
2766,Kentucky,06-06-2020,11287,470,3344.0,7473.0,252.63711108668878,249062.0,2361.0,4.164082572871445,5574.758940504375,20.917870116062726
2767,Louisiana,06-06-2020,42486,2925,31728.0,7833.0,913.9144474889616,428069.0,,6.884620816268889,9208.17313049363,
2768,Maine,06-06-2020,2524,98,1845.0,581.0,187.76800088081345,58923.0,296.0,3.8827258320126785,4383.460347028594,11.727416798732172
2769,Maryland,06-06-2020,57482,2740,4175.0,50567.0,950.794616982705,357376.0,9451.0,4.766709578650708,5911.262256685765,16.441668696287532
2770,Massachusetts,06-06-2020,103132,7289,,95843.0,1496.2924209100815,644639.0,10369.0,7.067641469185122,9352.756175804348,10.054105418298882
2771,Michigan,06-06-2020,64229,5894,42041.0,16294.0,586.0202063572152,699849.0,,9.590773173857324,7007.700220399672,
2772,Minnesota,06-06-2020,27501,1181,22253.0,4067.0,487.63820050669966,333484.0,3336.0,4.29438929493473,5913.222706729801,12.130467982982434
2773,Mississippi,06-06-2020,17039,811,11203.0,5025.0,572.5183786161243,193123.0,2475.0,4.759668994659312,6489.023231027748,14.525500322788893
2774,Missouri,06-06-2020,14951,815,,14136.0,243.60367241782714,230065.0,,5.451140391947027,3748.5572132170014,
2775,Montana,06-06-2020,540,18,472.0,50.0,50.524992093774394,46754.0,68.0,3.333333333333333,4374.528667319125,12.592592592592592
2776,Nebraska,06-06-2020,15572,187,7957.0,7428.0,805.0008064482778,117547.0,919.0,1.2008733624454149,6076.639467992275,5.901618289237093
2777,Nevada,06-06-2020,9491,437,522.0,8532.0,308.1337438753102,171771.0,,4.6043620271836465,5576.698063344844,
2778,New Hampshire,06-06-2020,5019,283,3319.0,1417.0,369.12255619024927,84009.0,487.0,5.638573421000199,6178.445272561596,9.703128113169958
2779,New Jersey,06-06-2020,163893,12106,27641.0,124146.0,1845.186828923948,919448.0,18023.0,7.386526575265568,10351.591217931613,10.996808893607415
2780,New Mexico,06-06-2020,8800,392,3206.0,5202.0,419.68133786779936,224640.0,1489.0,4.454545454545454,10713.319970298007,16.920454545454547
2781,New York,06-06-2020,377316,30280,67261.0,279775.0,1939.572914182653,2437407.0,89995.0,8.025103626668363,12529.361590919008,23.851360663210677
2782,North Carolina,06-06-2020,34718,1028,18860.0,14830.0,331.02328318499355,497350.0,,2.961000057607005,4742.0482139540445,
2783,North Dakota,06-06-2020,2816,72,2268.0,476.0,369.5237395382528,78880.0,182.0,2.5568181818181817,10350.863840474922,6.4630681818181825
2784,Ohio,06-06-2020,38111,2372,,35739.0,326.0387882728354,458526.0,6460.0,6.22392485109286,3922.68010368634,16.950486736112932
2785,Oklahoma,06-06-2020,7059,347,5867.0,845.0,178.39402917029213,221601.0,1026.0,4.915710440572319,5600.2684881946325,14.534636634084148
2786,Oregon,06-06-2020,4570,161,2237.0,2172.0,108.35194323401389,146159.0,819.0,3.5229759299781183,3465.341722350161,17.921225382932167
2787,Pennsylvania,06-06-2020,79505,5931,52560.0,21014.0,621.0363092797534,510828.0,,7.4599081818753525,3990.223706644335,
2788,Rhode Island,06-06-2020,15441,772,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889194
2789,South Carolina,06-06-2020,13453,539,7347.0,5567.0,261.2885470041645,231299.0,1814.0,4.006541291905152,4492.364501116202,13.483981268118635
2790,South Dakota,06-06-2020,5367,65,4273.0,1029.0,606.6744361386702,55458.0,474.0,1.2111049003167504,6268.856135527926,8.831749580771383
2791,Tennessee,06-06-2020,26177,417,17124.0,8636.0,383.31136386333117,491421.0,1923.0,1.5930014898575084,7195.906854913933,7.34614356114146
2792,Texas,06-06-2020,74470,1833,48895.0,23742.0,256.8295821051273,1093277.0,,2.461393849872432,3770.4562244547774,
2793,Utah,06-06-2020,11798,121,6939.0,4738.0,368.00232566989337,235149.0,890.0,1.0255975589082895,7334.749862599571,7.543651466350229
2794,Vermont,06-06-2020,1046,55,888.0,103.0,167.6311601646824,40083.0,,5.258126195028682,6423.670930096523,
2795,Virginia,06-06-2020,49397,1461,6382.0,41554.0,578.7228638352277,371131.0,7553.0,2.957669494098832,4348.077720874384,15.290402251148855
2796,Washington,06-06-2020,23442,1153,,22289.0,307.84411547214125,390863.0,3639.0,4.918522310383073,5132.875800093318,15.523419503455337
2797,West Virginia,06-06-2020,2136,84,1446.0,606.0,119.18665154141931,109723.0,,3.9325842696629216,6122.433037022075,
2798,Wisconsin,06-06-2020,20571,645,13770.0,6156.0,353.3058511268655,335373.0,2832.0,3.1354819892081087,5760.013767438154,13.766953478197465
2799,Wyoming,06-06-2020,939,17,757.0,165.0,162.24369729023653,28508.0,90.0,1.810436634717785,4925.711738391973,9.584664536741213
2800,Alabama,06-07-2020,20500,692,11395.0,8413.0,418.0955848086499,259566.0,2022.0,3.3756097560975613,5293.824320314245,9.86341463414634
2801,Alaska,06-07-2020,543,10,382.0,151.0,74.22646590435312,64904.0,,1.8416206261510129,8872.181478924742,
2802,Arizona,06-07-2020,26989,1051,5517.0,20421.0,370.7933692160308,281621.0,3352.0,3.8941791100077814,3869.102205787091,12.419874763792656
2803,Arkansas,06-07-2020,9426,154,6424.0,2848.0,312.3463286548762,160273.0,844.0,1.6337789093995332,5310.914824156905,8.953957139826011
2804,California,06-07-2020,130615,4632,,125983.0,330.56859392598585,2362218.0,,3.546300195230257,5978.4487448352365,
2805,Colorado,06-07-2020,27987,1527,4074.0,22386.0,485.99206492535865,213014.0,4480.0,5.456104620002144,3698.9714409550975,16.007432022010214
2806,Connecticut,06-07-2020,43968,4071,7284.0,32613.0,1233.2247025274546,302354.0,9669.0,9.25900655021834,8480.495399108122,21.990993449781662
2807,Delaware,06-07-2020,9942,398,5792.0,3752.0,1020.9866045571615,68997.0,,4.003218668276001,7085.597742368786,
2808,Florida,06-07-2020,63938,2700,,61238.0,297.69430550341497,1216158.0,11215.0,4.2228408770996895,5662.412199199572,17.54042979136038
2809,Georgia,06-07-2020,51898,2180,,49718.0,488.80034260667577,539884.0,8685.0,4.200547227253459,5084.887359201945,16.734748930594627
2810,Hawaii,06-07-2020,675,17,616.0,42.0,47.67380102156127,54055.0,83.0,2.5185185185185186,3817.7886136599923,12.296296296296294
2811,Idaho,06-07-2020,3139,83,2461.0,595.0,175.6511374796104,56041.0,260.0,2.6441541892322395,3135.92398709616,8.282892640968461
2812,Illinois,06-07-2020,127757,5904,,121853.0,1008.1976378927699,1042774.0,,4.621273198337469,8229.077730817062,
2813,Indiana,06-07-2020,37397,2303,25138.0,9956.0,555.4929214275412,304263.0,6136.0,6.158247987806509,4519.505381509425,16.407733240634276
2814,Iowa,06-07-2020,21712,605,12805.0,8302.0,688.1622277794154,188192.0,,2.7864775239498893,5964.748801135948,
2815,Kansas,06-07-2020,10406,233,612.0,9561.0,357.18772504439966,113653.0,917.0,2.2390928310590046,3901.158611807721,8.812223717086297
2816,Kentucky,06-07-2020,11287,470,3344.0,7473.0,252.63711108668878,249062.0,2361.0,4.164082572871445,5574.758940504375,20.917870116062726
2817,Louisiana,06-07-2020,42816,2936,31728.0,8152.0,921.0130627427243,434065.0,,6.857249626307922,9337.152818558963,
2818,Maine,06-07-2020,2570,99,1864.0,607.0,191.190080136169,58969.0,298.0,3.852140077821012,4386.882426283949,11.595330739299609
2819,Maryland,06-07-2020,57973,2749,4240.0,50984.0,958.9161186169298,364803.0,9546.0,4.74186259120625,6034.110306863744,16.466286029703483
2820,Massachusetts,06-07-2020,103436,7316,,96120.0,1500.7030102126905,652490.0,10393.0,7.072972659422251,9466.662546247713,10.047759000734754
2821,Michigan,06-07-2020,64648,5898,42041.0,16709.0,644.9776941834654,710718.0,,9.151879279027526,7116.533259663175,
2822,Minnesota,06-07-2020,27886,1197,22992.0,3697.0,494.46488707064566,344203.0,3367.0,4.292476511511151,6103.288299662106,12.074159076238972
2823,Mississippi,06-07-2020,17270,817,11203.0,5250.0,580.2800867832893,203249.0,2522.0,4.730746960046323,6829.2615725892765,14.603358425014475
2824,Missouri,06-07-2020,15023,815,,14208.0,244.77680226961516,236858.0,,5.425014977035213,3859.238756039175,
2825,Montana,06-07-2020,545,18,475.0,52.0,50.99281609464267,47378.0,69.0,3.3027522935779823,4432.913102627486,12.660550458715596
2826,Nebraska,06-07-2020,15664,187,8255.0,7222.0,809.7567834707053,119769.0,928.0,1.1938202247191012,6191.506652164384,5.9244126659857
2827,Nevada,06-07-2020,9669,438,522.0,8709.0,313.91267195557634,175697.0,,4.52994104871238,5704.1591399916115,
2828,New Hampshire,06-07-2020,5043,286,3319.0,1438.0,370.8876371523066,84009.0,487.0,5.671227443981758,6178.445272561596,9.656950228038868
2829,New Jersey,06-07-2020,164164,12176,27824.0,124164.0,1848.237878271012,960425.0,18050.0,7.416973270631808,10812.930144480131,10.995102458517092
2830,New Mexico,06-07-2020,8940,396,3286.0,5258.0,426.35808642478713,229147.0,1489.0,4.429530201342282,10928.263582771891,16.655480984340045
2831,New York,06-07-2020,378097,30374,67544.0,280179.0,1943.5876033184875,2497842.0,89995.0,8.033388257510639,12840.024507595293,23.80209311367189
2832,North Carolina,06-07-2020,35625,1032,18860.0,15733.0,339.67119256481925,511226.0,,2.896842105263158,4874.350739372416,
2833,North Dakota,06-07-2020,2861,72,2307.0,482.0,375.4287708874081,79933.0,183.0,2.516602586508214,10489.041574045155,6.396364907375044
2834,Ohio,06-07-2020,38476,2379,,36097.0,329.16135545080465,469024.0,6497.0,6.183075163738433,4012.490268711877,16.88585092005406
2835,Oklahoma,06-07-2020,7150,348,5981.0,821.0,180.6937680362075,221748.0,1026.0,4.867132867132868,5603.983450978033,14.34965034965035
2836,Oregon,06-07-2020,4662,163,2237.0,2262.0,110.53320773675553,148400.0,819.0,3.496353496353497,3518.4744805093346,17.567567567567572
2837,Pennsylvania,06-07-2020,79908,5943,53670.0,20295.0,624.1842576180935,520385.0,,7.4373028983330824,4064.8761688515747,
2838,Rhode Island,06-07-2020,15441,772,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889194
2839,South Carolina,06-07-2020,14286,546,7347.0,6393.0,277.467344272764,237859.0,1814.0,3.8219235615287683,4619.774957397129,12.697746045079098
2840,South Dakota,06-07-2020,5438,65,4335.0,1038.0,614.7001273937191,57060.0,478.0,1.1952923869069512,6449.942859339022,8.789996322177274
2841,Tennessee,06-07-2020,26493,418,17222.0,8853.0,387.9385706089785,498768.0,1932.0,1.5777752613898008,7303.489411750235,7.292492356471522
2842,Texas,06-07-2020,75408,1841,49758.0,23809.0,260.0645243370946,1100446.0,,2.4413855293868023,3795.1804257990993,
